page_date,location,start_time,end_time,title,event_link,summary,image_url
20250421,"TechSpark High Bay, Hamerschlag Hall C101",5,7 p.m.,Drop in Mending Hours,https://events.cmu.edu/event/13508-drop-in-mending-hours,"This is an opportunity for students, faculty and staff to learn how to alter and repair clothing in a laid-back setting.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,535,534/483_square_ts_mending.rev.1739134315.png"
20250421,,6:30,7:30 p.m.,Ph.D. Student Support Group,https://events.cmu.edu/event/13211-phd-student-support-group,"The PhD Support Group offers space to confidentially discuss the stressors and challenges of navigating relationships with advisors and peers, academic milestones, academic hazing, low motivation, struggles with self-confidence, and efforts to lead a more balanced life.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250421,"Philip Chosky Theater, Purnell Center for the Arts",8 p.m.,,"CMU Drama Presents: Titanic, the Musical",https://events.cmu.edu/event/12774-cmu-drama-presents-titanic-the-musical,"Epic, majestic, Tony Award-winning musical","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,116,630,746/302_Titanic_the_Musical.rev.1731959574.jpg"
20250421,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250421,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250421,,,,National Arab American Heritage Month,https://events.cmu.edu/event/12523-national-arab-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/287_UCM-HM24_Arab_American_Heritage_web-1200x1200.rev.1731418919.jpg"
20250421,,,,Ridván,https://events.cmu.edu/event/12512-ridvan,,
20250422,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13623-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250422,Online,Noon,1 p.m.,Neurodiverse Employee Resource Group (NERG) Monthly Meeting,https://events.cmu.edu/event/12592-neurodiverse-employee-resource-group-nerg-monthly-meet,This group advocates for and supports neurodiverse people in the CMU community and beyond.,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,122,107/241_nerg-logo-min.rev.1730202635.png"
20250422,,Noon,1 p.m.,Virtual Gratitude Gathering,https://events.cmu.edu/event/13040-virtual-gratitude-gathering,"Join us for a virtual gratitude gathering on the last Tuesday of every month to pause, reflect and appreciate the goodness in our lives.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,1280,1279/346_pexels-disha-sheta-596631-4010464.rev.1736523900.jpg"
20250422,Online,2,3 p.m.,Libraries Workshop: Tips for Writing Literature Reviews: Part 2,https://events.cmu.edu/event/13106-libraries-workshop-tips-for-writing-literature,Join us for the second part of this series to learn some tips and tricks for synthesizing information in a literature review or in the introduction or discussion sections of a research article.,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,1080,1080/406_UNIVERSITY_LIBRARIES_WORKSHOPS_4.rev.1736800164.png"
20250422,,4,5 p.m.,Invisible Fight: Chronic Illness Support Group,https://events.cmu.edu/event/13339-invisible-fight-chronic-illness-support-group,"Living with a chronic illness/medical condition can be an isolating experience. This support group is an opportunity for students who experience chronic conditions (i.e. asthma, diabetes, autoimmune diseases, cancer, and others) to gather in community for support and validation.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250422,"Well-being Lab (Room 104), Wellness & Meaning-...",5,6 p.m.,The Sangha,https://events.cmu.edu/event/13029-the-sangha,"Join in for a monthly reflective space to make connections with self and others, and to be a part of a supportive and nurturing community.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/96,4,1444,1352/331_The_Sangha.rev.1736273790.png"
20250422,"Highmark Center for Health, Wellness and Athletics...",5,7 p.m.,Peer Health Advocates Drop-In Hours,https://events.cmu.edu/event/13434-peer-health-advocates-drop-in-hours,"Explore featured health topics with activities and reflection prompts, and connect with students certified to provide health and wellness support.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,700,700/450_PHA_Calendar_Graphic.rev.1738338708.png"
20250422,"Counseling & Psychological Services, CaPS More...",5:30,6:30 p.m.,LGBTQIA+ Support and Social Group,https://events.cmu.edu/event/13355-lgbtqia-support-and-social-group,Come join us at this safer space for LGBTQIA+ folks to socialize and support one another!,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250422,"Hunt Library, Floor 1, Studio A (106B)",6,8 p.m.,Playtest Night,https://events.cmu.edu/event/13485-playtest-night,"Join us for Playtest Night, an ongoing event series where Entertainment Technology Center and IDeATe students make their project work available for playtesting by guests.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,1654,1654/475_playtest_night_2025_spring_schedule.rev.1738689063.png"
20250422,"Philip Chosky Theater, Purnell Center for the Arts",8 p.m.,,"CMU Drama Presents: Titanic, the Musical",https://events.cmu.edu/event/12775-cmu-drama-presents-titanic-the-musical,"Epic, majestic, Tony Award-winning musical","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,116,630,746/302_Titanic_the_Musical.rev.1731959574.jpg"
20250422,,,,Earth Day,https://events.cmu.edu/event/12525-earth-day,,
20250422,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250422,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250422,,,,National Arab American Heritage Month,https://events.cmu.edu/event/12523-national-arab-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/287_UCM-HM24_Arab_American_Heritage_web-1200x1200.rev.1731418919.jpg"
20250422,,,,Ridván,https://events.cmu.edu/event/12512-ridvan,,
20250423,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13624-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250423,"CaPS Office, Highmark Center for Health, Wellness ...",4,5 p.m.,Master’s Student Support Group,https://events.cmu.edu/event/13323-masters-student-support-group,The Master’s Student Support Group provides an opportunity for students to come together and discuss the unique experiences and challenges of being a Master’s student.,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250423,"Well-being Lab (Room 104), Wellness & Meaning-...",7,8 p.m.,Paws to Relax: Weekly Pet Therapy Program,https://events.cmu.edu/event/13014-paws-to-relax-weekly-pet-therapy-program,,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,856,845/330_Capture.rev.1736271347.PNG"
20250423,"John Wells Video Studio, Purnell Center for the Ar...",8 p.m.,,CMU Drama Presents: Mary-Kate Olsen Is in Love,https://events.cmu.edu/event/12739-cmu-drama-presents-mary-kate-olsen-is-in-love,"Pop culture, conformity and self-actualization","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,125,630,755/303_Mary-Kate_Olsen_is_in_Love.rev.1731959904.jpg"
20250423,"Philip Chosky Theater, Purnell Center for the Arts",8 p.m.,,"CMU Drama Presents: Titanic, the Musical",https://events.cmu.edu/event/12776-cmu-drama-presents-titanic-the-musical,"Epic, majestic, Tony Award-winning musical","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,116,630,746/302_Titanic_the_Musical.rev.1731959574.jpg"
20250423,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250423,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250423,,,,National Arab American Heritage Month,https://events.cmu.edu/event/12523-national-arab-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/287_UCM-HM24_Arab_American_Heritage_web-1200x1200.rev.1731418919.jpg"
20250423,,,,Ridván,https://events.cmu.edu/event/12512-ridvan,,
20250423,,,,Yom HaShoah,https://events.cmu.edu/event/12513-yom-hashoah,,
20250424,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13625-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250424,"University Archives, Hunt Library 2nd Floor",10 a.m.,4 p.m.,University Archives: Drop-in Hours,https://events.cmu.edu/event/12948-university-archives-drop-in-hours,"On Thursdays between 10 a.m. and 4 p.m., the University Archives is open to researchers and the CMU community.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,1080,1080/319_dropin.rev.1733771447.png"
20250424,"John Wells Video Studio, Purnell Center for the Ar...",8 p.m.,,CMU Drama Presents: Mary-Kate Olsen Is in Love,https://events.cmu.edu/event/12777-cmu-drama-presents-mary-kate-olsen-is-in-love,"Pop culture, conformity and self-actualization","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,125,630,755/303_Mary-Kate_Olsen_is_in_Love.rev.1731959904.jpg"
20250424,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250424,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250424,,,,National Arab American Heritage Month,https://events.cmu.edu/event/12523-national-arab-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/287_UCM-HM24_Arab_American_Heritage_web-1200x1200.rev.1731418919.jpg"
20250424,,,,Ridván,https://events.cmu.edu/event/12512-ridvan,,
20250425,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13626-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250425,"Near the Concierge Desk, First Floor, Highmark Cen...",11 a.m.,1 p.m.,Monthly Chair Massage,https://events.cmu.edu/event/13032-monthly-chair-massage,Join us for a free five-minute chair massage on the last Friday of every month at the Highmark Center.,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/124,0,1524,1400/334_Massage_Therapy.rev.1736275047.png"
20250425,Gates & Hillman Centers 6115,11:30 a.m.,1 p.m.,AI-SDM & S3D Joint Seminar: Tom Griffiths,https://events.cmu.edu/event/13440-ai-sdm-s3d-joint-seminar-tom-griffiths,The AI Institute for Societal Decision Making (AI-SDM) invites you to engage in an intellectual discourse through our biweekly seminar series.,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,900,900/457_AI-SDM-logo-final.rev.1738350221.png"
20250425,,3,6 p.m.,(Softball) WashU vs. Carnegie Mellon,https://events.cmu.edu/event/11753-softball-washu-vs-carnegie-mellon,,"https://events.cmu.edu/live/image/gid/4/width/200/height/200/crop/1/src_region/0,0,400,400/27_cmu-athletics.rev.1717011793.png"
20250425,"John Wells Video Studio, Purnell Center for the Ar...",4 p.m.,,CMU Drama Presents: Mary-Kate Olsen Is in Love,https://events.cmu.edu/event/12778-cmu-drama-presents-mary-kate-olsen-is-in-love,"Pop culture, conformity and self-actualization","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,125,630,755/303_Mary-Kate_Olsen_is_in_Love.rev.1731959904.jpg"
20250425,"Well-Being Lab, Highmark Center for Health, Wellne...",4,5 p.m.,Snackified and Cozy Study Jams!,https://events.cmu.edu/event/13462-snackified-and-cozy-study-jams,,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,1920,1280/460_pexels-almapapi-2396108.rev.1738594344.jpg"
20250425,Virtual via Zoom,4,5:15 p.m.,Black Women’s Support Group (Graduate Students),https://events.cmu.edu/event/13301-black-womens-support-group-graduate-students,"A supportive, virtual space for students who identify as Black women, facilitated by Black female therapists.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250425,"John Wells Video Studio, Purnell Center for the Ar...",8 p.m.,,CMU Drama Presents: Mary-Kate Olsen Is in Love,https://events.cmu.edu/event/12779-cmu-drama-presents-mary-kate-olsen-is-in-love,"Pop culture, conformity and self-actualization","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,125,630,755/303_Mary-Kate_Olsen_is_in_Love.rev.1731959904.jpg"
20250425,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250425,,,,Last Day of Classes,https://events.cmu.edu/event/12373-last-day-of-classes,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250425,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250425,,,,National Arab American Heritage Month,https://events.cmu.edu/event/12523-national-arab-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/287_UCM-HM24_Arab_American_Heritage_web-1200x1200.rev.1731418919.jpg"
20250425,,,,Ridván,https://events.cmu.edu/event/12512-ridvan,,
20250425,,,,Semester & Mini-4 voucher deadline,https://events.cmu.edu/event/12374-semester-mini-4-voucher-deadline,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250426,,Noon,3 p.m.,(Softball) WashU vs. Carnegie Mellon,https://events.cmu.edu/event/11748-softball-washu-vs-carnegie-mellon,,"https://events.cmu.edu/live/image/gid/4/width/200/height/200/crop/1/src_region/0,0,400,400/27_cmu-athletics.rev.1717011793.png"
20250426,,2,5 p.m.,(Softball) WashU vs. Carnegie Mellon,https://events.cmu.edu/event/11747-softball-washu-vs-carnegie-mellon,,"https://events.cmu.edu/live/image/gid/4/width/200/height/200/crop/1/src_region/0,0,400,400/27_cmu-athletics.rev.1717011793.png"
20250426,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250426,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250426,,,,National Arab American Heritage Month,https://events.cmu.edu/event/12523-national-arab-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/287_UCM-HM24_Arab_American_Heritage_web-1200x1200.rev.1731418919.jpg"
20250426,,,,Ridván,https://events.cmu.edu/event/12512-ridvan,,
20250427,"Well-being Lab (Room 104), Wellness & Meaning-...",8:30,11 a.m.,Heartfulness Weekly Meditation,https://events.cmu.edu/event/12999-heartfulness-weekly-meditation,,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,1545,1544/335_Heartfulness_Meditation.pdf.rev.1736275781.png"
20250427,"Heinz Hall @ 600 Penn Ave, Pittsburgh, PA, 15222",8,10 p.m.,Carnegie Mellon Philharmonic,https://events.time.ly/vdibqnd/43900777,,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,2160,1078/123_Phil.rev.1725902401.jpg"
20250427,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250427,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250427,,,,National Arab American Heritage Month,https://events.cmu.edu/event/12523-national-arab-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/287_UCM-HM24_Arab_American_Heritage_web-1200x1200.rev.1731418919.jpg"
20250427,,,,Ridván,https://events.cmu.edu/event/12512-ridvan,,
20250428,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13627-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250428,,6:30,7:30 p.m.,Ph.D. Student Support Group,https://events.cmu.edu/event/13212-phd-student-support-group,"The PhD Support Group offers space to confidentially discuss the stressors and challenges of navigating relationships with advisors and peers, academic milestones, academic hazing, low motivation, struggles with self-confidence, and efforts to lead a more balanced life.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250428,,,,Final Examinations,https://events.cmu.edu/event/12927-final-examinations,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250428,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250428,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250428,,,,National Arab American Heritage Month,https://events.cmu.edu/event/12523-national-arab-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/287_UCM-HM24_Arab_American_Heritage_web-1200x1200.rev.1731418919.jpg"
20250428,,,,Ridván,https://events.cmu.edu/event/12512-ridvan,,
20250429,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13628-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250429,,4,5 p.m.,Invisible Fight: Chronic Illness Support Group,https://events.cmu.edu/event/13340-invisible-fight-chronic-illness-support-group,"Living with a chronic illness/medical condition can be an isolating experience. This support group is an opportunity for students who experience chronic conditions (i.e. asthma, diabetes, autoimmune diseases, cancer, and others) to gather in community for support and validation.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250429,"Counseling & Psychological Services, CaPS More...",5:30,6:30 p.m.,LGBTQIA+ Support and Social Group,https://events.cmu.edu/event/13356-lgbtqia-support-and-social-group,Come join us at this safer space for LGBTQIA+ folks to socialize and support one another!,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250429,,,,Final Examinations,https://events.cmu.edu/event/12927-final-examinations,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250429,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250429,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250429,,,,National Arab American Heritage Month,https://events.cmu.edu/event/12523-national-arab-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/287_UCM-HM24_Arab_American_Heritage_web-1200x1200.rev.1731418919.jpg"
20250429,,,,Ridván,https://events.cmu.edu/event/12512-ridvan,,
20250430,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13629-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250430,"CaPS Office, Highmark Center for Health, Wellness ...",4,5 p.m.,Master’s Student Support Group,https://events.cmu.edu/event/13324-masters-student-support-group,The Master’s Student Support Group provides an opportunity for students to come together and discuss the unique experiences and challenges of being a Master’s student.,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
